,WV,FL,IL,MN,MD,RI,ID,NH,NC,VT,CT,DE,NM,CA,NJ,WI,OR,NE,PA,WA,LA,GA,AL,UT,OH,TX,CO,SC,OK,TN,WY,HI,ND,KY,ME,NY,NV,AK,MI,AR,MS,MO,MT,KS,IN,SD,MA,VA,DC,IA,AZ
2011-09-01,1.6409537166900412,1.5627613896169068,1.4708501014993214,2.6301806588735266,0.9973483199430255,0.4108108108108022,1.9770726034225028,0.692320077282238,1.6135705419942026,1.070950468540821,0.9863756858393469,0.11996161228406965,0.5397941250313787,1.4625740743335003,0.5043510073954094,1.2251036202912235,1.3952908932353125,0.9822560202788377,1.1170307227845733,1.740696278511411,1.2180913038873031,1.387630413959151,0.4184987021242703,2.7022462421888216,1.732314713761296,2.6634475726941442,2.378485517365636,1.2895403945773154,2.380492826352709,2.12895608790038,1.9923103809856624,1.6856802315682096,6.633192389006348,1.650034021320046,0.6238408362839287,2.1672153040544595,1.5012585400934642,1.6523867809057347,2.6680071146856443,0.609651382448928,0.10063123227519455,0.554286356316247,1.2380284980144651,1.0767261501393177,2.204673765454168,1.314484126984139,1.7052337319459543,1.6308660555479415,2.323303009097266,1.9519519519519468,2.119947738862904
2011-10-01,1.4255765199161496,1.161919040479753,1.0682661082817235,1.7661043812974064,0.8716917130122681,0.6714316655837216,1.3531353135313617,0.44943820224718767,1.0674417408302883,0.36544850498339,0.5285802089735725,0.0,-0.23758909591097277,1.125429972858516,0.31549031366515656,0.6906632559839254,0.8242439266237023,0.9705665154552179,0.8213843158080936,1.1943234508922318,1.1536833192210105,0.9317090796469252,-0.1425178147268391,2.4497011532957247,1.3402387918083347,2.104789616754088,1.881032547699224,1.028150428854202,1.6379806769466931,1.9543850328260781,1.709103592605521,1.3733468972533025,6.043956043956045,1.1971990060989368,0.35359488129314,1.70104536120963,1.2814768348418326,1.588271227855853,2.426810477657937,1.0392510521343379,-0.12772557248424965,0.2319144160993325,1.2374503852439878,0.70380353399222,1.863906377832314,1.1863568956994364,1.2370496366166606,1.2335234560489017,1.5494137353433857,1.3171294724692695,1.5964802011313672
2011-11-01,1.6918344519015527,1.343596726459273,1.0891352549889044,1.7529309759867218,0.8328728191363322,0.5185825410544354,1.7842392202213953,0.8354755784061751,1.1799485861182513,0.9355162044771159,0.6459948320413522,0.19281754639672855,-0.2002002002002068,1.2810583383919827,0.4958763962835455,0.6133625410733812,0.9791769955379337,1.2674271229404344,0.8772240104701012,1.3838642829545833,1.2445056399936538,1.0531750129065598,0.04755614266842567,2.412778478352262,1.510693339125968,2.2446538774338665,2.073608617594247,1.1779600374304922,1.6506717850287789,2.218929290626548,2.2743177046886,0.8760107816711438,6.574484737803288,1.406382377859372,0.5561172901921152,1.7552856709946774,1.227378605984586,1.279707495429605,2.5177732720786272,0.9962212298179285,0.20146520146520075,0.39294936566744987,1.6604303086997119,1.11979558094093,1.8544224951058785,1.0612043435340501,1.2459036666048418,1.3427214671688281,1.3958682300390768,1.404437207408904,1.6785265801590565
2011-12-01,2.1860986547085126,1.4721404366424107,1.1062260672245028,1.9911003846443842,0.9305626749733786,0.6489292667099189,2.2001654259718784,0.5615273544039789,1.344334772774003,1.5745393634840843,0.786917496618722,0.09613073780341264,-0.2623688155922066,1.330925721934828,0.5609768825340478,0.9029097821318999,1.1911408896333464,1.2875989445910285,0.8393857463464549,1.2986101361785796,1.1095846982986268,0.9911212058641317,0.08462026655384758,2.6686807653575118,1.5703914141414144,2.2613977118628004,2.0965863273900265,1.1087326417476229,1.6542121734687276,2.29810833396642,2.521891418563915,1.591601760921102,7.1168831168831215,1.1552550014088503,0.3368704733030192,1.9026646626352894,1.145311381531866,1.127704967997567,2.525732179984086,0.8926272422968173,-0.009138261902574829,0.5954833152316485,1.870469955576337,0.7946026986506594,2.0945201095266874,1.6320474777448135,1.2784485686934355,1.2576042774913532,1.5337423312883347,1.3823947956901783,1.5446916878887773
2012-01-01,2.528089887640439,1.5268233207714532,1.2995750708215237,1.650003758550711,1.2854889589905216,0.9954555291062483,1.652619401751787,0.9467265725288776,1.9614909390444746,1.3364517206815973,0.9775591761451041,0.09613073780341264,-0.27558561944130977,1.6174832962138064,1.0612714345462182,0.4777360417198562,0.9886918371130093,1.787225042301177,0.8085016240644061,1.1274509803921529,1.1709478348014057,1.8588229185596772,0.684059815462934,2.9421626152556613,1.81112293563519,2.5042659269215672,1.978473493814481,2.0111300898121076,2.129156010230182,2.3223215638733308,2.485994397759095,0.2882332994235348,8.290155440414516,1.8646174709006758,0.47217537942663146,1.525004049707257,1.1508609153358718,1.1242783348526242,2.510930987752169,1.0480199295593184,0.6597635847154892,0.7787637126062341,2.126665108670256,1.2033784288810745,2.1650543921193366,1.8330443398563379,1.6450617283950697,1.267199651927986,0.9835157223992308,1.565358812766826,1.86182425380923
2012-02-01,2.2222222222222143,1.723205744943379,1.4232103660695383,1.6630377655979967,1.1645748908211129,1.3846819558632761,1.8347107438016597,0.6254008980115522,1.598811140434031,1.6042780748663166,1.073751380537491,-0.16754427955959494,-0.07500937617201942,1.717648859422738,1.1724155939107472,0.7838990775513199,1.0624498116004633,1.81818181818183,1.0233247468153461,1.246236784989141,1.1002316277111124,1.086257046513417,0.5347593582887722,2.968723866867373,2.0017320788883186,2.7627152564017265,2.2588003757212594,1.7004936917169422,2.981430315491873,2.304147465437789,2.482517482517488,1.4497639919082816,8.647392875580806,1.701696061306146,0.5716207128446671,1.7142460556146544,1.1860174781523014,1.9500304692260828,2.607028753993612,1.3960703205790903,0.8895002292526488,0.8767000112397394,2.0098153774246397,1.5980193562907807,2.378171780443794,1.7066534751422058,1.6376252891287635,1.2686769899483696,0.9137477502422886,1.6517736257784854,1.842741599266251
2012-03-01,2.3470243084660725,1.893509155885531,1.530251625671486,1.8783039028230863,1.3203914017369645,1.3609850939727774,1.9679179758557819,0.8486789431545239,1.7584273976810172,1.7678452301534309,1.3449610022723046,0.19147917663955294,0.16235793680527966,1.978489836238917,1.435918857530738,1.1908230152949617,1.030482537331845,1.9835408313990444,1.2177498942619547,1.550794650983689,1.1777695988222314,1.1561584707877381,0.8149010477299212,3.1466488606961107,2.2371188739704007,2.7223282171028096,2.360342673567728,1.7798466593647255,2.410253140343044,2.52281469190736,2.2671782350889513,1.2457912457912501,8.960205391527598,1.839765950264427,0.6726080376660448,1.8122767882941648,1.3735283624687789,2.132845825716023,2.58036578531764,1.3491449686345414,0.8690879151038278,0.8035881143711565,1.7699115044247815,1.8669865786908435,2.283556277132659,2.0271940667490718,1.9205277597952986,1.2996879663546457,0.9952999723527922,1.8589873588859662,2.1162257862945344
2012-04-01,1.7663421418637082,1.813793103448269,1.251630645559354,1.8546909471637507,1.0562688970039646,0.818260120585701,1.5956571804573105,0.5107741420590672,1.702236421725245,1.369405477621921,0.28076171875,-0.6425511661113714,-0.21210230817217957,1.88937340295523,0.7795797048547826,1.3356625541361966,1.0114715677809194,1.586467745324649,0.8217635362227194,1.416312007255982,1.6178169975837875,1.0609399825739274,0.8839252633250361,3.4941763727121433,1.8713220870929748,2.611739109870892,2.1235006663705036,1.3801756587202174,2.253252935576011,2.1614916171716514,2.506091193873994,2.0411605937921795,9.286262471220263,1.6187960204598006,0.9092439804680774,1.3090482056713704,1.379371718430189,1.7650639074862973,2.4877516310004344,0.5628517823639934,0.7684566828286554,0.30206973708744034,2.0944845240865817,1.0663683818046277,1.950772914539245,2.344521224086882,1.4058078011566222,1.0955635101421057,0.38578120694408025,1.4818806412501662,1.9166008398120882
2012-05-01,2.9481296064524987,1.9051300458335696,1.3019546962105721,1.3611784449002462,1.1243906274571502,1.012931034482767,1.9417475728155331,0.78425096030732,1.8805253206602313,1.463252411040905,0.6241204185278182,0.40777164787719755,-0.13720843208182565,2.173324353036743,1.062247161686014,1.3024812631885485,1.2716834372492158,1.8088127037543478,0.7951866577530664,1.604184829991273,1.7129945877778496,1.2016705526659788,0.7945336087716415,4.034941763727118,2.1943265755147046,2.8160762041560705,2.237613212573253,1.412984178941623,2.393194946994237,2.105381670794859,1.8402777777777768,2.3640661938534313,9.29936305732484,1.9757951027300713,1.3006756756756888,1.6961856002951858,1.5473543797243305,2.0420603474550436,2.219685438863528,1.1926211926212016,0.7502973739591745,0.4402985074626997,2.2542412270508905,1.2905632226781094,1.787219101123605,1.921655580192172,1.4854225612006555,1.1103268541644118,1.2019894998618552,1.6384599824691648,1.649740932642496
2012-06-01,1.270594805920111,2.2234198380454817,1.3528529852720572,1.5062262321974496,1.2145748987854255,0.9694097371822474,2.00427139806143,1.1376381990065632,1.436041321260051,1.3990672884743427,0.913549969343963,0.3842459173871271,0.14951407924246318,2.554450494499405,1.3261283838462923,1.321441572624682,1.2274101030037787,1.7529127742206274,0.5408632739788422,1.8138691223664072,1.849120219154976,1.3844733873448867,1.056207207685378,3.9774142655484512,2.436194895591637,2.8848420834237,2.5348486193731645,1.663938897981443,2.448306482303697,2.328725961538458,1.2474012474012364,2.653820148749153,9.862735129639045,1.8755615453728725,1.181434599156117,1.6566369232897449,1.9586894586894665,1.698513800424628,2.1200070920189606,1.3845889232886321,0.713305898491079,0.6203288490284065,2.2774808273297698,2.016945340031473,2.297230639137493,1.643365219524151,2.05810765012171,1.1837532580365018,0.63369610139139,1.6725114647963224,2.5107215722196763
2012-07-01,0.9046624913013224,1.9404506142235434,1.1334236786990415,1.8613029120384317,0.8334311538913175,0.473016555579453,1.5857446460683322,1.1698717948717796,1.5063081432394432,1.5318015318015243,0.5250625801330955,0.5038387715930792,-0.3479990057171367,2.366523765660822,0.8533000338198038,0.6777572396796216,1.2497691313181125,1.7196183286148692,0.5680619064368564,1.4943527367506482,1.0378446378026984,1.041213640666161,0.5552324044207024,3.3371881711548035,1.5986554096310224,2.711316266957464,2.476080793763291,1.4263160759975912,1.9089759797724426,1.7681581996934703,0.7599309153713207,2.1140939597315445,8.484390735146018,1.6676024705221781,0.41939271934239297,1.1154765187023186,1.4995563442768534,1.3930950938825015,1.877141705301355,0.2645276900759441,0.6482242308043507,0.5220763723150279,2.5844004656577546,0.7960717208540968,1.5530781096620316,1.622020152371606,1.334557698194061,0.731409995936616,0.123507616302998,1.5743793312251952,2.2537910348275236
2012-08-01,0.5415914456325499,2.0261806769535706,1.0661842197709603,1.3004867536134945,1.20510304219823,1.2287130847165484,1.6318537859007831,1.4913406029505971,1.657416365395381,1.159708416169658,0.7339898464737926,1.0105871029836289,-0.04995628824779885,2.4353457222322072,1.1725773249602556,0.9144350097975096,1.4152975201526141,1.709849994755075,0.5927359071321803,1.541292047071896,0.9223351849910966,1.1380783100176428,0.793105271506378,3.4124629080118485,1.4773037742476847,2.8969725416568837,2.3189045936395702,1.610972025688473,2.3261710084300002,1.7132619163151785,0.2746309646412648,3.38042381432897,8.183183183183186,1.0898116581903539,0.4195334787716165,1.4528095703686628,1.79189213164197,1.3333333333333197,1.8180444690655495,0.36680030708862166,1.061784897025153,0.6380597014925327,2.176429729103968,0.8841010401188676,2.2145548005492177,1.5962671905697556,1.5626915063120528,1.148958079288942,0.605143721633894,1.437013161428946,2.1267792121813844
2012-09-01,0.5519525320822449,2.006780777730488,1.1898076653095613,1.2980289190488437,1.3440965555076456,1.4642549526270532,2.020202020202033,1.519027822193797,1.8297027687296463,1.1589403973509826,0.7874977107624748,0.5511622334052335,0.2746909726557778,2.3783224024853222,1.14404576183047,0.9240134797260602,1.2839415161567835,1.49565944984833,0.6269867753209812,1.651917404129799,0.8162411050648855,1.082654546383055,0.6752479426039404,3.5273803650715196,1.5701802293828448,2.95787580107183,2.217626611519341,1.6757344940152352,1.6024633947087308,1.827267303102631,0.20562028786839104,2.22705961152041,7.633209417596043,1.1435265242371928,0.28485254691690276,1.3931409308245435,1.8598884066955979,0.8729680915111393,1.6797228080747129,0.3072458820517099,0.8316578322061785,0.5959253603486259,2.2611905860636883,1.0801549463647309,1.954340453798542,1.5177478580171266,1.4537014414854665,0.8696588675587646,0.5471207769115027,1.2853126255188085,2.191498142798176
2012-10-01,0.3307151715584933,2.3341978510559303,1.202703889035206,1.6204991285645454,1.1769766168765017,1.0327022375215211,2.1491370888961248,1.182486417385764,2.041076018629262,0.7282356835484949,1.0760577158229534,1.3480982185845036,1.5542742541990506,2.545951316443129,1.1982117793834846,1.204906728605648,1.598131415575632,1.5358896667014843,0.5881939811075654,2.127881144126631,1.0777440619441192,1.5879510062137392,1.0519082355428644,3.6483155299917858,1.8160184137634872,3.2969299273494235,2.8069093152375046,1.8775510204081636,2.2914699401951566,1.8052557135412872,0.274348422496562,2.374979093493912,7.303232173698482,1.3169642857142838,0.402684563758382,1.6060571297464632,2.00849407184569,2.1046301864100947,1.5820483891187065,-0.051003060183618665,0.7856033616515878,0.8881922675026299,2.121771217712176,1.234200743494407,1.8577364947445663,1.2945774303859237,1.438826943638305,1.3074538347486175,1.4845360824742304,1.4005226831066198,2.1941763589870655
2012-11-01,-0.2749896878867064,2.356796183059573,1.312533997789056,1.7449614700652205,1.1900567625758418,0.9243336199484142,2.191202726830066,1.0038240917781938,2.091008409766504,0.9930486593842991,1.0697475395806677,1.5395718065913,1.529588766298895,2.6482036443801427,0.6622344569677363,1.5349444807315482,1.4606603657788098,1.4184397163120588,0.44707037413653783,2.0509267278711274,1.2605921121456198,1.7088995606416635,1.0457378261328865,4.06337218847479,1.5232277643763226,3.3997435921430563,2.787793509805647,2.1816005658016557,2.353977844914401,1.743300003717052,0.13684570646594896,3.0394121576486466,6.09547123623011,1.1585162080873346,0.3184179654767805,1.124805278108676,2.256836888220204,1.504211793020449,1.6598237532545523,-0.06802721088434716,0.9139097057210721,0.9841198836949339,1.8863584080975437,1.1817168338907447,1.8590998043052975,1.4407814407814357,1.584781214693587,1.2279851349167759,1.6382158590308338,1.3448414291449273,2.235395825614428
2012-12-01,-0.3976961053209105,2.3185152742800863,1.2747229625473366,1.6675293943651415,1.2579599171778089,1.3754566946056368,1.9585626416315893,0.9891512444160977,2.0518933725619526,0.8245382585752026,1.0003659875564175,1.5606242496998712,1.2150820493548764,2.7252774471422825,1.1053164162839524,1.2462413505778258,1.489792164796766,1.51088881942274,0.4118183092667982,2.1308294643475945,1.2646321070234112,1.8043344919239424,1.077996195307529,3.661925780611397,1.4451091601274335,3.4291477559253547,2.755594559017127,2.057434449812723,2.3875345564212225,1.841743715420896,0.1708233686368299,2.3500000000000076,5.892337536372461,1.2256267409470833,0.41967433271781207,1.4532357649211125,2.1054493984430156,1.5370705244122762,1.9102220664446667,0.2892386218630527,0.9870224821787454,0.9530900967982037,1.9279320633463382,1.3535623977391165,1.574364332985012,1.1192214111922283,1.4574503765588442,1.3255024516407143,1.4693765449052432,1.363545217565676,2.3146815771080798
2013-01-01,-0.3150684931506831,2.2134883593984522,1.10812039011432,1.9781845073026494,1.1679514132212132,1.3070494964645407,2.5036579417980764,0.8424733746622115,1.7344105023983758,0.8572370590174572,0.6880175353141782,1.4165666266506616,1.6078382112799883,2.4499328785512864,1.1923852878795715,1.1033681765389103,1.5174692528911349,1.1532467532467505,0.3432213777886606,2.2816979433557316,1.2199572493613475,1.9013635784376204,0.8058145046610843,3.7130526830062793,1.2311027661098262,3.02711851796742,2.680213716387825,1.6690072377660181,1.6214862580604894,1.5809544966492561,0.27331738981892784,2.738799661876601,4.641148325358846,1.0317284224539591,0.5874454514937844,1.2445295404813983,2.2049744222967016,0.6009615384615419,1.9081589384151165,0.11901725750234071,0.6008192990441419,0.7838912211613591,1.922196796338671,0.7385524372230501,1.2243340732519536,1.1675991243006445,1.3421188473567547,1.0794844253490865,1.289437585733877,1.1475847344542434,2.1146674316626424
2013-02-01,-0.3964998632759009,2.380887483645866,1.1396956157497806,2.145415605036738,1.1472795862015328,0.6615450277422052,2.6619055348157783,1.2430278884462131,1.828361031952186,0.6578947368421018,0.29745644387786374,1.7741548789259154,1.2636056549480745,2.6386343118211864,1.1123728901047736,1.3928080457275227,1.6563779720066174,1.2562292358803795,0.25847916448356045,2.4237604591660356,1.4735745899505215,2.039673041175427,1.042763850853179,3.7277674003086236,1.1539277926789326,3.2940129089694903,3.053101215991605,1.6289104638619323,1.5037124851812411,1.6061143110323473,-0.06823609689526888,2.5589896975739546,4.537894986932778,0.9474209097456887,0.23403543965228035,1.1360793322264362,2.264915836785053,0.6873879258816329,2.0251587993523446,0.2889682134965321,0.7998545718960193,0.9693593314763271,2.3367697594501635,0.9009009009009139,1.3031905700162438,1.2889105058365713,1.4746935307683007,1.1240174906778977,1.3993689120592734,1.19872136387853,2.2474209923039057
2013-03-01,-0.6415506415506478,2.331398431233933,0.8092867833896067,1.9172738647236232,0.9812667261373642,1.0017050298380292,2.82192669477781,0.6986344871387828,1.7557098299627816,0.5899705014749124,0.43631075021208776,1.6722408026755842,0.8104738154613544,2.5649771471450977,0.9703240419015158,0.8889048835786673,1.7284553838636807,0.8483343678874267,0.024375380865326868,2.161398186769614,1.3511406745309928,1.8185512546987859,0.8345580516481155,3.592814371257491,0.8056607764339585,3.2036888161967925,2.937971317728083,1.4420231369383973,1.4569453956789769,1.2432412550115846,0.06821282401090478,2.677086797472561,4.029217719132894,0.8397326114579329,0.25054284282612915,1.1681367707659263,2.3931022347351893,0.5071599045346042,1.8598991830349298,-0.033915550279806084,0.662071467440617,0.7341490545050178,2.4027459954233388,0.5520388635359863,1.0904071773637058,0.9207656893627458,1.406448490714407,0.9830181603899923,1.218176840952645,0.8229360233607652,2.0805286990576377
2013-04-01,-0.642339756730903,2.1757095441305996,0.6476774148617581,1.0866771907926065,1.0646565122785168,0.9824861170440125,2.720207253885998,0.8416706368111759,1.7591917770350074,1.317957166392092,1.0468654899574048,2.011976047904196,1.4003500875218844,2.737550856293902,1.1564432256228496,0.2442177848010152,2.014898033947987,0.8273864929154939,0.06981290142418217,2.1326362135388077,0.9821151659257676,1.8232072218277828,0.8342077649527768,3.279742765273319,1.155312512034512,3.0993030716471637,2.858012876283267,1.6788635385277528,1.2104283054003684,1.549104021783143,-0.27164685908319663,1.9672673169118804,2.6919475655430736,0.8794734222025369,0.25029200734190127,1.5603336591131445,2.528089887640439,0.7775119617224879,1.2632204691254145,-0.05088195386704353,0.6536541080345071,1.0224568709101822,2.2110781855481987,1.092009149265838,1.1225088937243166,-0.12056908608633066,1.859548005460332,0.9039699570815296,2.0724677463628938,0.6504712597902751,2.3782328465366653
2013-05-01,-1.6749966229906765,2.3612766879809177,0.8028281843196039,1.8543046357615944,1.100225487909201,1.0027736291871037,2.792574656981439,1.0481181515006988,1.590008526859621,0.32776138970829205,0.9303739738522276,1.8633540372670732,1.4614039470397078,2.6632868724897785,1.0898197407158694,0.7003304122970899,2.023773239865889,1.0432806528251293,0.15010297762418912,2.1486185000858082,0.8679030841556079,1.6886930983847304,1.1193441589153474,2.870851659336271,1.1975932796370659,2.933796564369806,2.93555671356609,1.8129001022109792,1.3019218846869185,1.5731245635314473,0.27275826798500713,2.292972616298239,3.3566433566433407,0.7396776330315769,0.46690011672501086,1.3300073700323045,2.4082669235484744,0.20908004778972256,1.9233155478347141,-0.22045107681872844,0.6720552175097705,1.0513411100378844,1.931818181818179,0.75121520106054,0.7244127082686624,0.8460236886632888,1.9030879723627825,0.8511209558329957,1.433447098976104,1.1078678519304663,2.5486278187823563
2013-06-01,0.15166138149731445,2.498141263940523,0.8962444746092979,1.814442077426004,1.1922330097087208,1.5148282483465003,2.5769044934772056,0.6495564005069454,1.79541339770668,0.7555847568988305,1.1604593231666405,2.1531100478468845,0.5349589450112102,2.452221966382684,1.0769032590493444,0.8910286350734653,2.132585912746765,0.949040643697141,0.15195444859747997,2.0556393038234866,1.189675684063518,1.7423629374873517,1.0976890756302593,2.803066602779092,1.0883544158012848,2.9515289286500046,2.9267870286184605,1.8889187013684028,1.2444279346210951,1.5489649097048863,0.924024640657084,2.140622427136507,2.984729291994448,0.6669606438099329,0.417014178482078,1.4323138162147586,2.689486552567244,0.357888458097233,1.899895828166076,-0.36474679786242525,0.8716970852628902,1.1438758077694455,1.8177686889343292,0.6688225782742974,0.8955018254460212,0.6032818532818451,1.7237735849056524,0.818396479553507,1.4647501711156696,1.2403820642080232,2.238017871649056
2013-07-01,0.13793103448276334,2.6357385066400063,0.9571376363921136,1.7020335985853174,1.1214590609235575,1.7119623368285986,2.42999678146123,0.5860921907175687,1.8505498920303287,0.13119055428010284,1.3604615851806834,2.220100262592517,0.7982040409079794,2.5506407047075186,1.251064049320294,1.141190870473019,2.0673720053508537,1.082362643026502,0.36899078397425455,2.0441705187467907,1.4266445320605836,2.030585375734262,1.2095077829196388,3.3333333333333437,1.3003500942561308,3.083668183024746,2.999783877242268,2.109387579840072,1.525865277260885,1.5794886864531232,0.9941720946177623,2.2510680249753445,3.5507078208401044,0.9443861490031402,0.6348145673237493,1.7666640157238733,2.849899466736594,0.38829151732378,1.496302525165083,0.11914893617022138,0.6531204644411925,0.9608250482267433,1.475261007716755,1.2843224092117023,0.9597127766078684,0.8706166868198473,1.6160212650274897,1.0461207476132772,1.7680921052631637,1.6692058024773138,2.6970869830922783
2013-08-01,0.24861878453037445,2.763049608073276,0.9888944889553164,1.8009756813263333,1.0162128616864496,1.4693356047700057,2.440590879897253,0.6952125138252496,1.8457762528488075,0.49132001310185913,1.1172505920213682,2.477370176274407,1.1370735974009838,2.719880047008605,1.3366986890565924,1.233369291621722,2.1418603240094702,1.3304455445544594,0.4021541474332091,2.22556493795083,1.6979956381763417,2.0735346179133085,1.0334155169700487,3.1085604973696723,1.434642973903344,2.928538194159347,3.1772069933088565,2.121049812533471,1.5423686818632154,1.6880733944954152,0.8558712769599408,0.9272816007808604,3.562340966921118,1.3323750552852731,0.5848930481283432,1.636091521349714,2.8322440087146017,0.7476076555023914,1.9636453567453804,-0.06799252082270169,0.6249433928086301,1.019613659115337,1.8128257421255345,1.17829000662788,1.4260126756682423,0.9185400048344228,1.7166475592831798,0.7715594609799981,1.7361585782638578,1.661591420627584,2.3539421440726294
2013-09-01,-0.6175380815150233,2.7450716544439313,0.8463112621830637,1.7669392523364413,0.7926687804500787,1.1884550084889645,1.9482593420632188,0.204756654591276,2.004248406847431,0.2618657937806912,0.7328891580860031,2.550047664442334,0.8591707134852467,2.660238039043805,1.1413881748072008,1.324859974149084,2.5838539455328435,1.38087386644683,0.2932141859815607,2.2942200675975633,1.8943325721403337,2.230530224568672,0.8698386082582221,2.843300770391566,1.4210819426574206,2.9693599905359136,3.1509620765356683,2.300941780821919,1.5771895101434952,1.6589760492199623,0.4103967168262779,2.0311220311220346,3.384757080359191,1.301566291639089,0.952380952380949,1.7562310580359286,2.5128249717415896,0.7460459564309074,2.0396572585623662,0.24674551178422988,1.0242001268920387,1.0885260468732616,1.6245487364620947,1.555015107966673,1.0047321857211466,0.8680974198215674,1.5653220951234115,0.5178304505658815,1.8092776492994123,1.6457369464639937,2.2616210976939444
2013-10-01,-0.5081719544018704,2.6228980609864117,0.936849410131857,1.8646912859436648,0.6647342995169003,1.7887563884156688,2.566145999362446,0.900189513581795,1.9952612545205195,1.0187315149523313,0.5564964916525472,2.589073634204264,0.049370525796099685,2.6610418096429944,1.073584178759468,1.186975543283375,2.4199891100490145,1.4097550936406744,0.2967410846759444,2.2059073450936495,1.7546583850931663,2.1496173983084788,0.8055657268399852,3.0759473600761034,1.2682721229189342,2.8677217946856404,2.9445801723029463,2.398504273504276,1.027755554187948,1.8536799385763025,0.5813953488372325,2.107498774710015,3.334099793055878,1.2282441066314265,1.0862299465240532,1.728576267359161,2.5067221788533045,-0.8244994110718551,2.179385921611199,0.3146793672393233,0.9788815372065551,1.091218465635868,1.8066847335139968,1.241186839012931,1.2067606020089716,1.061007957559701,1.7978678552069027,0.09579563597656993,0.9481240688067105,1.3349193761564848,2.3286786665590364
2013-11-01,-0.055149593271741626,2.748570127382566,0.8330879678542402,1.689545934530079,0.9516809160895923,1.8743343982960514,2.3030495552731844,0.9149708155860692,1.8864168035438889,1.0160603080956898,0.6471513245433602,2.5823264629234677,0.07409236848605616,2.7590789199927634,1.615025412141069,0.9399235195311162,2.667553834986691,1.5220074043603482,0.3351194735831564,2.22018535492412,1.7097990598687884,2.0644448351206934,0.8258415220572912,2.910783308353704,1.5061222143445852,2.8752692453889006,2.9816906228610662,2.14567138749866,1.1007256180051606,2.093380096448927,0.3416467372736598,1.118314424635325,4.4300876788186505,1.3269463715449792,0.7517540928833943,2.2245882699408748,2.7609485892331476,-0.029638411381138763,2.0587583421577627,0.39993192648060116,1.0777033146168957,0.9449981543004693,1.8740121923684905,1.3956221536653546,1.7565527651982826,1.1795859412614407,1.6772874834675822,0.2553870710295225,1.2461059190031154,1.4656367597544184,2.4200692598856266
2013-12-01,-0.35797879664049015,2.8558816447737945,1.0110978375664548,1.6692730116012688,0.5092789073652515,1.0811956752172946,2.4130814414986546,1.2322274881516604,1.94353315438911,0.8505070330389275,0.3019688368160356,2.0803782505910196,0.4579207920792028,2.772196324277987,0.9828829522416482,1.202275736214986,2.7606620756312594,1.406282077602139,0.3176320703677238,2.371340367065855,1.346888223758902,2.2267409750464484,1.0612714345462182,3.1225358776218126,1.4819636976334483,2.710511584231723,3.053206934836461,2.3617021276595818,0.6136475208640135,2.085536150508638,0.4774897680764001,1.9703631330402205,3.1371651019006075,1.3758943313153527,0.9194249414911315,1.7682658822733899,2.971755328365955,0.20777678836452207,1.8793298285265214,-0.22902705912291044,1.0135746606334983,0.8223926832866324,1.5987390227426124,1.3648371000880566,1.72141828406831,1.0587102983637964,1.821187077385411,0.07444828503058165,1.1638922722966516,1.3781734256511857,2.370810897693487
2014-01-01,-0.700838257523706,2.8344459279038725,1.0026275757156755,1.2690355329949332,0.36942969291156036,1.0152284263959421,2.648691514670909,1.0718789407314189,1.7991413752884933,0.8499509643674408,0.7256455221624325,2.7225378787878896,0.6181233774261274,2.836590208649481,0.5572169823377493,1.6298104537622038,2.856970646736179,1.592029580936738,0.4048724302816664,2.5930063301851547,1.457635848570682,2.100997974037666,0.8829676071055337,2.747899819423716,1.2084823221217178,2.938176435012596,3.348119082146206,2.358816341709624,1.2875800887136357,2.0119550954949883,0.6473594548551898,2.8467994076024183,3.4064929126657706,1.08158559349949,0.5339562823293953,1.5151515151515138,2.9858474283742,0.8064516129032251,1.495496377521044,0.23775154963063816,1.2487557687087314,0.6008552049542759,1.3920071845532123,1.2463343108504388,0.8737365084803939,1.442654484251027,1.7617977528090023,-0.007969820944686568,0.36565547128928344,1.3390501319261228,2.2434482481839657
2014-02-01,-0.9746053534660293,2.8100581712657835,0.8024297226871813,1.066444942520417,0.30375269147953077,1.632393470426119,2.656126482213428,0.9444356996694436,1.248204467779468,0.8169934640522847,0.6052536012589371,2.16725559481743,0.40770941438104114,2.6927433864196715,0.3088546851468976,1.0811003675027742,2.4891774891774743,1.6405208653747616,0.10974462599726564,2.2415015359686707,1.18534482758621,1.699441006188862,0.557698321692901,2.724710303789535,1.1178726083058255,2.6305393952452683,3.056027164685915,2.091073134486776,1.1249077944430752,1.7624186925397023,0.990099009900991,1.2313674659753637,3.227272727272723,1.0098792535675027,0.6504336224149476,1.7080273914070299,3.257497414684596,0.1187295933511523,1.6480296889496593,0.17796610169491522,0.4959422903516586,0.6657838593393528,1.2536377882247596,1.295374707259933,0.911076230123542,1.272509003601452,1.80910232641589,-0.2785441426146007,0.4194290353132235,1.256909713082388,2.04988589502344
