,WV,FL,IL,MN,MD,RI,ID,NH,NC,VT,CT,DE,NM,CA,NJ,WI,OR,NE,PA,WA,LA,GA,AL,UT,OH,TX,CO,SC,OK,TN,WY,HI,ND,KY,ME,NY,NV,AK,MI,AR,MS,MO,MT,KS,IN,SD,MA,VA,DC,IA,AZ
1991-06-01,-0.37508153946511635,-2.3706139945677274,-1.26811594202898,0.5299441917178571,-3.5054844606946856,-6.828627708470125,3.3898305084745672,-5.729474305965732,-2.286298176709134,-4.351174432036964,-4.133341473838459,-1.579098478323282,-0.2390302202492922,-1.2571902037954663,-4.245295938210402,0.12183978068840418,-0.5947660586835823,0.7096069868995691,-1.8596836799721905,1.31609542854485,1.6160472866754816,-1.8686054544856279,-0.15146925174189807,3.1746031746031855,-1.957266351329312,1.0228960569458767,1.392812561592538,-2.838726479588527,1.345328491251263,-1.1594728022102374,2.8816986855409343,1.5311909262760048,1.6159338594513128,0.3435953820780657,-4.9972237645752315,-4.05907644472514,1.7767727346147622,0.6661115736886103,-2.445221503861539,1.006166828951649,-0.2346166151221074,-2.0263942103022514,1.7391304347825987,0.0,-0.8263155813861611,2.6434782608695695,-5.747968562674844,-2.5488237522818813,-1.3656835682115287,1.260229132569557,0.3708448519991858
1991-07-01,-0.5874673629242655,-2.0609966112993705,-1.5839194463824424,0.28988217692162976,-3.5696237423622823,-6.836667399428443,3.489583333333335,-5.784469096671952,-1.8224836935669564,-3.4416086620263076,-4.260543925348403,-1.6180294712510923,0.9630266552020705,-1.390125970225209,-4.242291111782315,0.1740871306088687,-0.6497622820919258,1.6100422977213924,-2.1763479066893243,1.4615134784020878,1.2424698795180822,-2.1870882740448017,0.13316385206707526,3.2653623587765246,-1.597796143250696,0.6741541603144219,1.4582238570677752,-2.614891808851405,0.6333278499753181,-0.7035540828832065,2.4785027819929306,1.9259818731117706,1.764926774314679,-0.08880388004646189,-4.4954299570975635,-4.507138332602456,0.41500399042297964,1.4190317195325486,-2.2206015491399334,0.9601898802459763,-0.4453398367087358,-1.5073451139024918,2.149815250251952,1.614689057021601,-1.43918839211985,2.4819027921406445,-5.758093133808706,-2.763307689653982,-1.952783445059758,0.975292587776333,0.01348072256672772
1991-08-01,-0.5227903937265244,-1.891821850357256,-1.9309019666942984,0.3782572149061414,-3.518603582912261,-6.749007498897219,2.9677419354838808,-5.125148986889149,-1.3703905773612801,-3.06201550387597,-4.136613032488745,-3.3772180881511016,0.9621993127147732,-1.297584056204748,-4.150039904229841,0.36126224156691755,-1.2116443745082695,1.5116437423396523,-2.0118663394082414,0.9927964536387224,0.7744191856107863,-2.2168055601304415,0.33337374227178085,3.1567389514136623,-1.6878584403126728,0.5384389466176254,1.1146079202727588,-2.589758681577392,0.5259697567389976,-0.5345413363533447,2.2132796780683917,2.0542781756502038,1.7629407351837934,-0.020442930153319328,-3.3415140645648544,-4.513698379604236,0.19160146894461327,1.673640167364021,-2.2315237398825016,1.2285806660200516,0.4184549356223144,-1.4745251349169375,2.793672164254435,1.0159253157605797,-1.2769635770696675,2.4525043177892947,-5.516522674555413,-2.581535806729951,-1.3537117903930085,0.8779774002113827,0.2631046346893484
1991-09-01,-0.2615233736515066,-1.9050442904266052,-1.58367624296879,0.3734478573429234,-3.591717060656041,-7.389487574224751,2.662570404505882,-5.080373089898782,-1.2321514519493038,-2.428515471993742,-4.052134165173893,-2.6957269859477995,1.3413585554600038,-1.345298627604119,-3.5988364039340692,0.0955815266976634,-0.3566333808844524,1.8412438625204475,-1.9026993580323448,1.3879250520471897,1.0815879962488228,-1.9890486871618873,0.32701507902865856,2.71635271635271,-1.5695479130523493,0.7168009798599773,1.2882552968872751,-2.846534653465349,0.516308801835752,-0.07720604932105468,2.464788732394352,1.9785189372526935,2.6286143447239896,0.10224251925567973,-3.2544938505203347,-4.469219109090017,0.5902999361838024,1.7602682313495377,-1.5949367088607613,1.1170784103115006,0.3184375331705791,-1.3659574468085078,3.4075573549257943,0.7212635807541501,-0.7269853812722271,2.3809523809523725,-5.399750261550407,-2.401354433003944,-1.2672978878368601,0.6071891191709922,0.20869799380638376
1991-10-01,-0.1310615989514985,-1.9231840204941508,-1.1856734284144799,0.691685750338844,-3.171891592409637,-6.901128069011286,2.7671022290545855,-3.455897126783203,-0.4611564384533584,-1.926858041683055,-3.468244084682448,-1.383285302593662,0.8759876331157601,-1.4837338512604492,-3.0174459176552704,0.5304117212295179,0.34162230873122645,1.3245937457326384,-1.5601653309529895,1.9733481914844253,1.3073939697235248,-1.574098621420994,0.7164106611620591,2.5023799809601677,-1.3514343632901271,0.5722560253964559,1.7418636631523876,-2.4879195507378937,1.1205404960039411,0.4329398897142678,2.709483191169082,1.3084112149532645,2.0965930363159746,0.3890253890253881,-3.3377583918073106,-3.990018806927842,0.09554140127387978,1.1661807580174877,-1.0891365609687953,1.832686502802927,0.4988325196348953,-1.0932228722722814,2.398401065956035,0.8582123619099935,-0.48662763095425055,2.235982112143109,-4.719131706985125,-1.8040251659772744,-1.0564930300807074,0.616232871158684,0.6727211570803915
1991-11-01,0.14783180026283205,-1.537602382725245,-1.1528907598081117,0.2847539912239849,-2.907594878195352,-6.839309428950868,3.125000000000022,-2.7856277755349157,-0.7147686660871289,-1.26632370399683,-3.2760237574241957,-0.4377006127808558,0.221805152704313,-1.661021001873031,-2.5056116722783406,0.49993479111420935,-0.17445087621915656,0.06763154335180932,-1.3624613710132016,1.7414663517206108,1.0989697158913403,-1.3859416445623385,0.5945519626281648,2.483376306147389,-0.9632961570850473,0.5676521739130358,1.5967153284671465,-1.7356562745611703,1.0366957380286257,0.6524913305347768,1.0923535253227312,0.9681623533792427,1.639955273947069,1.0185248479048337,-2.67379679144385,-3.7689062153026254,-0.5561735261401579,1.0734929810074512,-0.45199182839631424,1.5934539190353147,0.5728227431844646,-1.1240276946747674,2.833333333333332,0.20867356196696552,-0.0874021691629201,2.2976680384087844,-4.488624718179956,-1.6778056251740558,-0.602852521687991,0.47823620004863177,0.6243705941591182
1991-12-01,0.08202099737533164,-1.5512837245725497,-1.2675040795415815,0.7565144298122606,-3.0653824782367,-6.825255669186303,3.0706243602866,-2.27318855287193,-0.40691102858064765,-1.3433425523508569,-3.0985385435614243,-0.7589025102159974,1.1673819742489266,-1.8746263898298365,-2.358238356549891,0.735486117155526,0.05559526646017332,0.7465725532781242,-1.2925832197780762,1.7958805831983504,1.0755377688844492,-0.9544079013002471,0.6796116504854455,2.193635748138134,-0.9667599144314587,0.6832064786341574,1.9900822132324247,-1.5198368313704913,1.0356731875719394,0.7407746124651338,1.392342118349088,1.1376352107422383,1.6387337057728102,1.1070110701106861,-2.719785481708492,-3.8661259612769228,0.06369426751591245,1.6042780748663166,-0.5310999897865432,1.8737884988154097,0.7753584705257444,-0.9232347409813602,3.570236903570234,0.8384979948961035,0.0834990059642049,2.532511978097207,-4.1810891394496,-1.4225941422594257,-1.0265434814488938,0.7216996432046541,1.1043027405561956
1992-01-01,0.5081134240288554,-0.8443637316758124,-1.2015540604567332,1.2505832944470496,-1.9737458977965305,-3.517131835715903,3.692386045327223,-1.2482095355023426,0.36641914458963587,-1.0350318471337605,-3.60032616195195,-2.014968336211864,1.5292096219931217,-1.9773357078398668,-2.423695854352792,1.559708970504925,0.8054868809314941,1.0962241169305775,-1.1606621226874503,2.0868922849623717,0.8722197993894509,-0.1535688055017692,1.2454434993924623,2.5401972706390996,-0.5156340235954127,0.8101174042778547,1.9374553019959828,-0.7146165552835315,1.1079195732457858,1.3910496934199656,1.6890213611524985,0.3513963380802565,2.270189802754019,1.9103903243540277,-2.7804227766139777,-3.120475310799342,-0.09548058561426043,1.77906495655773,-0.7215228738102653,2.877853510764905,1.4107085604360359,0.29024432507362974,4.477113264283328,2.188908304975623,0.5136781746505559,3.697363916466956,-2.863994994960206,-0.9134817303653842,-1.00950987564008,0.8105041335710883,0.36098669697171015
1992-02-01,0.9695973705833971,-0.5322149922894481,-0.9015348916826649,1.4824167601945382,-1.9074465586093492,-2.495992672315084,3.863751906456536,-0.782537067545308,0.9014872913073235,0.4014452027298221,-3.0722548833681085,-0.733352889410388,1.5271105010295383,-1.991958478838951,-2.09210935512143,1.5290786321062955,0.8930707280121242,1.2867398076662706,-0.918578743696985,2.2949759881788045,0.7726338089600437,0.4799462997147286,1.6142787524366486,2.5454545454545396,0.1556016597510368,0.8532375702911876,2.3248241729617147,-0.3318510652419171,0.5731128213525505,1.6352892675553177,1.4851485148514865,0.9674418604651347,2.00519866320088,2.204973210605865,-1.9807692307692304,-2.903326859219346,0.1592103168285286,2.5279734769995788,0.14406256431365172,2.784372976473115,1.9843398047838745,0.738392042739866,4.270937604270952,2.2085212110057872,1.1567403138008414,3.8212214261344135,-2.179617255011723,-0.17968502272488474,-1.170617500731641,1.2246553122465365,0.5560393917062978
1992-03-01,0.8195377806916815,0.4054461793769226,-0.9020152619459876,1.692617010333386,-1.8826187226431923,-1.9120018428933405,4.088369730827823,-0.24813895781639062,1.4096456307511662,0.6438631790744553,-3.0882166814327316,-2.5929127052722545,2.0110003437607604,-1.4201668515214427,-2.1702175883952846,1.5506577227981433,1.062045835662384,1.136978884677875,-0.8341818751468666,2.2443430572837375,0.6533507560201546,0.9267342690215674,1.605546433132643,2.5396398817522092,0.2096305520963071,0.8044459881903387,2.5317279531402503,-0.12626262626261875,0.3680680516931156,2.778032456220769,1.0837438423645374,1.269130272489738,2.4145616641901846,2.4497660335810467,-1.6051053954747707,-2.7961394425314756,0.3664754620777533,2.7789299046039106,0.5804953560371473,2.6236559139784843,2.145922746781115,0.6115810019518442,5.055239370605968,1.694604744893291,1.4855858026178392,3.6809815950920255,-1.9122807017543875,-0.09171075837741682,-0.7784958871915326,1.224059662775634,0.5697432803807301
1992-04-01,1.1169513797634867,0.22100491122023502,-0.8944203394991246,1.8780658724596888,-1.1780290485877698,-0.39636278852879236,3.8967611336032437,0.8958333333333401,1.6212160751565952,0.6835544833132312,-2.629578000253452,0.9774881516587453,2.1955403087478453,-1.5039285312595352,-2.0549113233287897,2.3737967681519256,1.728691476590627,1.2726780395342585,-0.45932788944722525,2.13030275144932,0.676934542292873,1.2893452280760886,1.6357555487990227,2.8409855931062156,0.927022926149923,1.1259881973054275,2.8354035247447396,0.5951982879689677,0.28513238289205045,2.472881044309627,0.7392804337111869,1.4760837070254107,2.148944053353108,2.1847818642558803,-1.047933242771193,-2.440100326439043,0.5883288281125942,2.77777777777779,0.888337981613474,2.891851214792518,2.323589249384317,1.3023782559456132,5.040053404539369,1.9541594374943072,1.5104291536801817,3.735144312393879,-1.702382630762711,0.18734535171438527,-0.3537735849056589,1.1978955888304332,1.2505042355788643
1992-05-01,3.3825944170771782,0.6369065618385239,-0.3758609505275401,2.2512844465203186,-0.9382552243756948,-0.32748538011695416,4.295098534613451,1.692082724044286,2.1537658269155546,0.6436041834271933,-2.2837150127226535,-0.3206997084548191,2.468289338361318,-1.4229229914399233,-1.7728879261201813,2.772087346903196,2.1370257723707153,2.01005025125629,-0.03148738536622453,2.0689971557023457,0.5813953488372103,1.5026725384072348,2.0162759625895754,3.2240730789897976,1.2056722820315224,1.176568642431497,3.378817413905133,0.7417802726543687,0.7748776508972322,2.5561154374713846,1.2297097884899078,1.2700784460216719,2.3738872403560762,2.5149044062221737,-0.7982866043613757,-2.281373627068084,1.3687728791978326,1.9389438943894444,0.993010239612091,3.521050931409486,2.732240437158473,1.4852563264950547,5.3577371048253,1.956303135569959,1.9746572330815004,3.9295392953929698,-1.1103253182461081,0.41718225207707516,-0.38348082595870414,1.3513513513513598,1.8443726440495523
1992-06-01,1.0312653462105192,0.9273628827737523,-0.08027522935779574,2.0946072028363627,-1.0846397953867326,0.07047216349542751,4.51450189155107,1.5455304928989166,2.656775922355492,0.7648953301127248,-2.330913259457401,-0.3500583430571691,3.063494780078746,-1.4765208972083221,-1.3815394296501693,2.442522491199095,1.8029517351416002,1.8970189701897011,-0.01967729240456295,2.221610208390712,0.8415841584158423,1.2672231720808558,1.8810679611650505,2.7692307692307683,0.8775578106804183,1.034731469152228,3.2527700382297686,1.139181129799649,0.2606075413307041,2.772304449434082,0.49140049140048436,1.0426363805622785,2.4038461538461453,2.6023832351732556,-0.3896356906292531,-2.293903180068868,0.5713378828757332,1.8610421836228186,1.217153614069466,3.127677806341045,2.447888829502931,1.2644477274702304,4.963839579224194,1.8296587686396526,1.8497847233296172,4.337512707556734,-1.2154618048194399,0.4029265189269271,-0.6333775224627969,1.244545013738474,1.7936316001612385
1992-07-01,1.641497045305318,1.0739270183399485,0.29122679286492925,2.4242424242424176,-0.2667937112910912,0.8258612553091016,4.554604932058393,1.8923465096719827,2.462059532338956,0.680816980376453,-1.301699262584155,0.35242290748898064,2.7933912451030496,-1.456498596728928,-0.7197338991798974,2.611113524786046,2.3209443292391274,0.9131193769303048,0.3237459778510532,1.7285531370038187,0.8057518284368514,2.155172413793105,1.7590521670797443,2.8819212808539163,0.7154410849819604,1.5768488031231431,3.6902757995597613,1.4499563670537619,0.8581937065794909,2.9118668860852237,0.5429417571569672,0.8706928492034249,2.177121771217694,2.529741556132925,0.5664062499999956,-1.528217165016843,1.700842473374653,1.563786008230461,1.149661788534262,2.8531737550758773,2.5774842901267414,1.0764774544983036,4.209141729694155,1.1622627803504981,2.234191103131855,3.632694248234114,-0.6820361621256765,1.1175761016107177,0.25267538644471177,0.8129426915647109,2.486858067124964
1992-08-01,1.7079980292330488,0.9509433962264113,0.703048464242495,2.391253779948821,-0.5046657779470554,0.6622516556291425,4.360902255639099,1.486599664991628,2.6942600546661533,0.7596961215513787,-1.2025723472668837,1.3921800947867213,2.791014295439065,-1.6874878946349092,-0.6287863561974194,2.563101743429619,2.1185090793246264,0.9793399517037837,0.20512011360500626,2.0255132367061446,0.9791769955379337,2.2906420534932304,2.5010572101733963,3.060138371474186,0.6331741747976016,1.6762185622078762,4.013746595772272,1.7522658610271913,0.9973839110529736,2.732613745047141,1.5255905511811108,0.498614958448762,2.432731293770729,2.2900763358778553,0.37109374999999556,-1.53227351082168,2.183266932270933,1.5226337448559724,1.377211533501832,2.587032896838082,3.162731061010793,0.9919779177089527,3.7328094302554238,1.7939657515629204,2.5392024198041874,4.349291975724867,-0.5443677506582145,1.0663549084210189,-0.6197432492253241,0.9750987186719184,2.6241421073879723
1992-09-01,1.655195018026867,1.426304454603855,0.621415830760097,2.534647939726531,-0.7935753659000344,1.211113749703152,3.6907730673316763,1.7562199456408134,2.829667652123069,1.6057808109193106,-1.1974505890684273,0.3831417624521105,2.8508399796368655,-1.8014961304186228,-0.8075640878261847,2.8299839402751825,2.020202020202033,1.0847730012052859,0.03548056453521742,1.9438740588637815,0.6494309747649751,2.3794298791774526,1.8168648518138486,3.0697674418604715,0.3587276572802889,1.1027887565296712,3.9059978048938016,1.6627556151525225,0.9783938035059059,2.758840105444982,0.8345606283750806,0.22172949002217113,1.7929015733626041,2.5057878251395937,0.5280657148445167,-1.4434150586067451,2.664551942902449,1.9357495881383802,1.0059171597633032,2.475037178670081,2.052692836736858,1.0958194917813469,3.360522022838497,1.2599709934735248,2.125288545729531,4.179305695989233,-0.11059184474331296,1.033738096081005,-0.8999704927707186,0.8529814114428103,3.1441048034934527
1992-10-01,2.2145669291338654,1.9627884087596748,0.7571256061796872,2.687398468322111,-0.27655922181956116,1.7343787122832133,4.537521815008727,1.6649323621227952,2.851033499643618,1.4835605453087375,-1.057859769076941,-0.7597895967270452,3.5246041205516887,-1.6975720114733583,-0.3338705963619626,2.620767201487695,1.8368962787015164,1.9002695417789761,0.2069821995308363,1.9351607321737463,0.8212411238036399,3.036934783340639,2.326843088793784,3.476184158153095,0.9444340660481165,1.8149850481780971,3.996910600502024,1.828165807272475,1.271082864825246,3.4077502495689194,0.8793356130923469,0.0,2.383571690502384,2.4542796927051302,1.0005885815185245,-1.4288091976391248,2.3703468024180774,1.5232606010703975,1.0138603696098647,2.50899851789117,2.291688668285996,1.3384568887353732,3.2530904359141077,1.4121480945052944,2.3058879656502107,4.273216689098236,0.21425510641337464,1.4407079646017618,-0.059320777102178646,1.1765653960834843,2.024724356832608
1992-11-01,2.5258323765786406,2.376451015238046,1.0972779067313976,3.155983801145079,-0.523709769567704,1.8056545497743048,4.644808743169393,1.7234219269102846,3.2590718941531316,1.8036072144288484,-0.8726003490401424,0.8206330597889888,4.528430371127001,-1.4678110892276774,-0.2762828445621146,2.850592611817615,2.4862975613630933,2.608813192754811,0.13399014778325835,1.9210634133017823,1.0746711135816156,3.0327483020644364,2.508895724021487,3.7208686440677763,0.6678004064871956,1.924380559744332,3.925845147219187,1.5130307271878918,1.3517915309446238,3.681037218368921,2.6522593320235766,-0.2581596902083705,2.566923359002571,2.111246447421844,1.098901098901095,-1.4076381677627814,4.010866091402998,0.8578431372548989,1.1543493317599962,2.903772785078429,2.626305242063065,1.5085368489301976,3.9222042139384294,2.019013128112257,2.409638554216853,4.257458933959102,0.42918454935623185,1.6320894993981483,-0.7396449704141994,1.5730880929331947,1.9081932212436703
1992-12-01,2.6716931650549114,2.7878259881441547,1.3049160164507967,2.9894327030033363,-0.08598452278590907,2.219040801717953,4.617676266137027,2.014537902388369,3.5053017283310117,1.5218261914297093,-0.9256262541264881,1.0882352941176343,3.5974885457322303,-1.6123398828718383,-0.18157189382366212,2.8599818551000356,2.2305127798063262,1.9805982215036266,0.1636887153393829,2.096121493202374,1.3363028953229383,2.998254096158992,2.6579074252651935,3.9883397376440755,0.9035018485440194,1.9417341551728917,3.7937432026102114,1.7904863709246266,1.260982753010098,4.080613680722633,1.4713094654242198,-0.0921998893601339,2.9681201905459975,2.0343336036766857,1.3191573144319735,-1.049450196128876,3.1031190324634084,0.6882591093117396,1.347674299209367,2.9069767441860517,2.9194772344013575,1.2855910267472126,3.125000000000022,1.5093998553868282,2.5108259504986075,3.9052069425901115,0.35408991737901907,1.6553480475381965,-0.5037783375314797,1.449158682875784,2.0646020646020613
1993-01-01,2.31572080887148,2.817114157320333,1.4367650726055503,2.7744492579961255,0.3060882873403781,1.1053621825023452,4.125736738703334,2.3622047244094446,3.4537348151977287,2.695092518101383,0.38388964799269676,1.3513513513513598,3.4862074801150778,-1.001279095345553,0.5920919619905929,2.4237484449401547,2.27056962025316,1.298527443105768,0.6245813137880862,1.1487494912034713,1.3031931319869239,2.9457001471178357,2.364236423642363,4.137567531954134,1.289546792718843,2.448166641309002,4.120160724536004,1.972675774741739,1.3149350649350744,3.8315732466829067,1.5632633121641426,-0.7740508661997825,3.0203784570596914,2.582602832097103,0.7443682664054707,-0.45480313337455947,3.9184453647658435,1.504065040650393,2.2266893459100157,2.7237354085603016,3.1826325218674345,1.511813744546675,2.238567316917184,0.8820088200882203,2.8761587829807533,2.7401782766589777,0.7442659319426115,1.9179824096640985,0.29559562518475246,1.5034571474513703,2.238060347698667
1993-02-01,2.05078125,3.4883061390406755,1.6371418152505646,2.8708354453711893,0.7040567076967097,0.9863785814936632,4.209495839451782,2.926525529265245,3.796284350406398,2.039184326269483,0.6587099719559175,2.393617021276606,3.768801757647444,-0.9438973562701736,0.7305593254598453,2.788981378185884,2.8214652651545213,1.4709815458678888,1.0178317816001092,1.3632465128876392,1.6261670685710827,3.3168548333221803,2.7276542173730656,4.189650643551346,1.2780942516830596,2.6222449176753093,4.429453318907917,2.3040554038755934,1.937479648323026,4.083288263926432,1.2682926829268304,-0.4053805048830017,2.693847834000751,2.5673768398413843,0.9221110457131587,-0.21551724137930384,3.9580352885073777,1.0105092966855356,1.9343403205918541,2.9924401511969734,3.5654185948674977,2.000603630405706,2.751999999999999,1.3414963536508395,2.8568037035571425,2.7275714755175873,0.8082975679542193,2.318932655654393,0.13325436778204303,1.3861068824613465,2.9513657561625495
1993-03-01,1.6582669484636492,2.9750389722592585,1.5842534805568853,2.8369120419329485,0.23024895668442014,0.7750117426021719,3.8545986826055145,2.715588723051421,3.5105219126069898,1.8792483006797367,0.3722084367245637,1.892931085477656,3.8584667228306557,-1.429212017447301,0.5878945844193462,2.8523633868062115,3.1763590391909124,1.69967880085653,0.5923936653370765,1.35220409267105,1.6567754698318504,2.9077117572692712,2.525887352606704,4.53413707246757,0.9486133261531249,2.644926537475545,4.678176970928005,2.222370084503278,2.1025181321815856,2.890276538804648,1.3157894736842257,-0.4607445632141549,2.611534276387384,2.156098871574441,1.4150943396226356,-0.24693273345485212,4.302270201619307,1.2510088781275241,1.75195588046686,2.9023470243084715,3.665966386554609,1.8796344197275383,2.390057361376674,1.5672851738425475,2.749643931001744,2.9585798816567976,0.6045430155607212,1.9806524502189005,-0.04441154700220995,1.3694242011692115,3.4390829112236565
1993-04-01,2.2904483430799205,4.172870686243102,1.9854833134912875,2.6872105287293335,0.6223669092301876,0.5617977528090012,4.237700925474908,2.704934957670857,3.835906654254817,2.1565495207667817,-0.2798203943515265,1.8773833968905862,4.263175562269228,-1.5807246211318016,1.0272481936101752,1.808202859087804,2.9265990087326,2.4598930481283476,0.7513310984026855,1.5857998828670672,1.6161865400037057,3.416644509438971,2.979538111762592,5.001309243257412,0.5457503552525944,2.6549403360997648,4.8757351546196315,2.852014359792565,1.844029244516654,3.9876199874405716,2.0058708414872672,-0.2393665991530236,2.502720348204579,2.3056300268096575,1.4120415767797656,-0.21445643046315022,4.252292127726842,1.3311819281968562,1.8071055595372254,2.9986417302267254,3.9870238593553875,2.3648793911510424,2.986971719097564,1.2718316166592025,2.6649346559596943,2.782324058919805,1.4987988095664928,2.2686377588822637,-0.4881656804733625,1.6396064944413258,4.0371845949535246
1993-05-01,0.3494282083862599,3.9305902458262265,1.903631070936096,2.457518728302577,0.865821573786163,1.2907768129547081,4.3120155038759655,2.526705012325392,3.4755941732685924,2.4380495603517183,-0.11066987826312547,1.8133957297455483,3.9478086316493854,-1.4369271488555158,1.1548952469386586,2.12901310488145,2.687877125617133,2.0503261882572232,0.7303437143194591,1.568609825160694,1.5557741975156691,3.285420944558526,2.559828551017973,4.815200416449761,0.6975021604049392,2.622329617222263,4.242614707730996,2.746268656716433,1.5702144880615165,3.7966767911381094,1.6520894071914372,-0.1844337882700109,3.2246376811594146,2.252673796791438,1.7468105986260918,0.09571358356830206,4.035170356413897,1.3759611493322499,1.7877209112268977,2.7459954233409523,4.151022110972047,2.583690987124454,2.558433354390388,1.5870169461131622,2.434244051585588,2.8683181225554133,1.5197024958878647,2.457486885188165,-0.3997631033461513,1.8443113772455,4.144084600132181
1993-06-01,2.2197018794555934,4.134788478847895,1.7426068327020872,2.5085675119945305,0.9768243631488316,1.3380281690140716,4.078185328185335,2.920608802961744,3.3583752467052808,3.2361166600079816,-0.10432968179446833,1.9028103044496536,3.7030886748588454,-1.1473261813119362,1.1717617031150152,2.1085231852700392,3.1345505838100474,2.1542553191489455,0.6317654005117079,1.7961383026493083,1.4727540500736325,3.512430893501528,2.8111971411554526,5.558448320749787,1.0801896516182241,2.8788336399329983,4.512080326325707,2.762870204730672,2.3393712939647537,3.8969145710718633,2.9828850855745603,-0.3316749585406398,2.6724449259660554,2.402883460152183,1.408175239585363,0.3589012697589933,5.381095155436322,2.3142509135200884,1.640722529362315,2.7731616119651026,4.236227045075136,2.703282557391118,2.7560288130284993,2.3178510466265623,2.724283701268204,2.9230269568041534,1.6703626868874721,2.5768296546625935,-0.6077675659650228,2.107279693486608,4.401768626674585
1993-07-01,2.147932816537468,4.201429159340031,1.6505874486579364,2.4715521165225462,1.199006401070024,1.5445822607067505,4.620938628158844,3.8794882377218176,3.702879664357006,2.346857597454255,-0.2988565488565631,2.370500438981571,3.612261806130901,-0.9886242736721451,0.6440805245068182,2.066220679143016,2.7359887754306644,2.2222222222222365,0.8244623285649455,2.39593634810753,1.715445154943418,3.8436181434599037,2.601877153380072,5.6542601478407395,1.3033541293471007,3.160817353721601,4.582917082917093,2.89155032091577,2.447325769854136,3.948829565140133,3.1418753068237715,-0.9550045913682359,3.0335861321777013,2.7674046412376585,1.0099048358904739,0.6839909837552227,4.688965301656767,2.1880064829821633,1.835842148087874,3.1792207792207705,3.872910393520912,2.476475620188201,2.6506784474597866,2.0554707835921393,2.59121951219512,3.2456994482310986,1.9421295468364352,2.5858741798533424,-0.7857672349888767,2.0838323353293386,4.392713881764965
1993-08-01,2.018407879864359,4.418361244019153,1.7415355269432498,2.4126493707119723,1.1245095224423407,2.1616541353383534,4.9951969260326745,4.250051578295855,3.3586818757921355,2.5000000000000133,-0.12367376163509025,2.1910604732690686,3.940397350993363,-0.6673726204841635,0.8407974573822585,2.1734534229777225,3.1664326938075193,2.84309817988575,0.9801991890721506,2.0390786053598564,1.871854670430828,3.958374497793593,2.0805092237873524,5.693261037955066,1.7101598762248482,3.357366642496551,4.775263387569373,2.7843758247558803,2.4364578274242987,3.901228000177337,2.4721279689772224,-1.3597941933113034,2.7347966894566422,2.68523454157783,1.3037555944736434,0.6872852233676952,4.928259513412336,2.4726388325901905,1.460262541976176,3.2897467828974625,4.163645779388925,2.468397676802203,3.472222222222232,1.3351134846461887,2.5966464834653147,3.1663974151857843,2.0677565914213103,2.650028042624797,-1.1729769858945804,2.2825219473264102,4.340414371885659
1993-09-01,2.144123811059173,4.120024586041837,1.845109886967955,2.340454483603227,1.3555587488623955,1.9709056780854217,5.579605579605573,3.924388740497231,3.232023252875016,2.3310944290794167,0.20850980647684203,3.25895478567233,4.454710443821153,-0.5281516338148773,1.1125597566275625,2.114727111561354,3.632961721368977,2.715951245363013,1.0719211822660002,2.2469898393089105,2.31057580040559,4.171597633136104,2.5432772112876423,5.8922124806601195,2.159135519328914,3.486878075451072,4.5917733316763965,3.0996504649475787,2.0589422688736425,3.905524348710676,3.3592989289191744,-1.0877581120943947,3.091301222142362,2.6438155971834743,1.5369649805447416,0.6816411321734606,4.2793140738452085,2.2222222222222143,2.1242454344005512,3.4311184824297625,4.7174701918092365,2.825075747876915,3.1881313131312927,2.1752752663145802,2.7513639906469267,3.364606923325786,1.9750000000000156,2.799677634114728,-0.580616346583307,2.625069815686598,4.416075034195277
1993-10-01,2.2307815759910143,4.390198626322639,2.2048472396606122,2.73910685228711,1.5348570335660172,1.4712751050910855,5.175292153589317,3.357215967246674,3.124803124803144,2.6076649545634156,0.5606623639089925,3.0035335689045928,4.950657894736854,-0.6402880063124616,1.1926764468060513,2.5074802983690914,3.9107448297309944,3.068377198783212,1.2294920722351277,1.7956849957564858,2.645761881430664,4.5093618272718405,2.5802650957290174,6.2700346198230505,1.9102648461918115,3.0716723549488067,4.827330115113249,3.011968959621214,2.075790489983098,3.6859888542718044,2.953995157384992,-0.6273062730627221,2.865329512893977,2.893165228931638,2.020202020202033,0.859840760608388,7.101787101787105,4.21735604217357,2.612120442129351,3.7798203036249145,5.523435886847006,3.2422990072855873,3.5916824196597474,1.8923502633223288,3.213772199121734,3.8722168441432725,2.0809578107183535,2.8021076874760187,-1.1574417569372275,2.8514536041417626,5.96017815037988
1993-11-01,1.983682610782278,3.9094384221898038,2.1384793457429607,2.7841703894228687,1.7134105484827966,1.376896149358231,4.9845715642060195,3.3272096346193214,3.2315809308460564,2.5196850393700787,0.5803338549817516,1.744186046511631,4.055374592833871,-0.6136382331167312,1.229401748867276,2.3341885014930286,3.8986203689350463,2.898168884204977,1.2928489905151608,1.916119522980031,2.645890620226088,4.614280120088754,2.4945578631523135,6.025788331418358,2.2867737948083944,2.995629394358934,4.802172705388563,2.9940906106368903,2.0649204563715218,3.467272965764523,1.9138755980861344,-0.9243852837862776,2.8244547729710634,3.1146454605699203,1.921583850931663,1.0298420128730168,6.544784145029969,4.171729445119476,2.584130043364685,3.7693099897013305,5.549845837615619,3.572645205246139,2.557704304429187,1.3578274760383424,3.397398563385745,3.9871382636655905,2.150997150997158,2.713623854808933,-0.5216095380029762,2.660630609165282,6.232813932172299
