,WV,FL,IL,MN,MD,RI,ID,NH,NC,VT,CT,DE,NM,CA,NJ,WI,OR,NE,PA,WA,LA,GA,AL,UT,OH,TX,CO,SC,OK,TN,WY,HI,ND,KY,ME,NY,NV,AK,MI,AR,MS,MO,MT,KS,IN,SD,MA,VA,DC,IA,AZ
2012-11-01,725.3,7465.7,5773.7,2746.3,2584.9,469.5,629.6,633.9,4018.2,305.1,1653.4,422.1,809.8,14899.9,3876.1,2798.1,1653.2,972.4,5729.3,2945.7,1935.9,3981.7,1913.2,1267.7,5218.7,11049.4,2337.6,1878.2,1626.2,2737.2,292.7,617.0,433.4,1816.2,598.6,8828.6,1155.4,337.4,4060.7,1175.2,1104.2,2709.0,442.9,1361.4,2914.8,415.4,3326.8,3759.0,738.3,1514.7,2483.4
2012-12-01,726.3,7475.8,5775.9,2749.7,2591.9,471.7,629.9,633.0,4023.6,305.7,1655.8,423.0,808.0,14930.4,3896.7,2794.7,1655.4,974.2,5729.9,2947.7,1937.8,3983.4,1912.8,1268.2,5222.8,11075.4,2341.8,1880.0,1629.6,2742.7,293.2,614.1,436.7,1817.0,598.2,8873.1,1154.2,336.9,4070.6,1178.9,1105.0,2711.6,444.1,1362.8,2916.2,415.6,3327.5,3761.0,738.9,1516.5,2488.6
2013-01-01,727.7,7490.0,5784.8,2758.0,2598.6,472.8,630.5,634.4,4029.7,305.9,1653.7,422.4,808.9,14958.1,3912.3,2785.6,1659.1,973.6,5730.2,2954.1,1941.5,3998.1,1914.0,1273.7,5229.7,11078.3,2344.6,1882.3,1623.2,2743.6,293.5,607.7,437.4,1821.4,599.3,8883.6,1158.8,334.8,4085.6,1177.7,1105.1,2712.8,445.4,1364.0,2918.5,415.9,3337.5,3764.2,738.4,1516.0,2491.7
2013-02-01,728.5,7512.3,5794.9,2766.2,2600.8,471.7,632.5,635.3,4037.8,306.0,1652.2,424.5,809.4,15007.0,3917.7,2802.7,1663.2,975.3,5740.6,2962.3,1948.8,4007.2,1918.6,1277.2,5242.1,11138.4,2356.0,1884.2,1626.8,2751.9,292.9,617.2,440.0,1822.0,599.6,8893.3,1160.4,336.9,4095.8,1180.0,1109.0,2718.6,446.7,1366.4,2930.6,416.5,3344.2,3769.6,739.1,1519.6,2497.7
2013-03-01,727.9,7527.6,5792.3,2769.5,2603.6,473.9,634.0,634.2,4045.4,306.9,1657.4,425.6,808.5,15035.0,3923.0,2803.4,1665.6,974.8,5744.9,2963.6,1950.3,4008.8,1921.1,1280.2,5242.6,11168.6,2361.5,1885.3,1629.5,2752.5,293.4,617.5,441.5,1825.3,600.2,8911.8,1163.8,336.9,4102.0,1179.0,1109.9,2716.8,447.5,1366.1,2929.6,416.5,3352.7,3770.1,739.5,1519.2,2502.3
2013-04-01,727.0,7542.1,5780.8,2753.5,2601.0,472.8,634.4,635.0,4049.1,307.5,1660.2,425.9,811.0,15075.4,3910.0,2791.2,1670.8,974.9,5733.6,2969.2,1953.6,4015.5,1921.9,1284.8,5253.4,11183.8,2364.5,1889.6,1630.5,2759.8,293.7,616.8,438.7,1823.8,600.8,8936.7,1168.0,337.0,4088.3,1178.6,1108.7,2717.1,448.4,1370.1,2927.8,414.2,3357.8,3761.7,743.7,1516.4,2509.7
2013-05-01,727.9,7555.9,5788.3,2768.4,2600.5,473.4,636.8,636.3,4050.8,306.1,1659.8,426.4,812.3,15106.8,3914.4,2803.9,1673.7,978.2,5738.0,2976.1,1952.5,4016.5,1924.2,1286.4,5264.4,11199.3,2370.4,1892.6,1634.0,2763.5,294.1,620.1,443.4,1825.0,602.5,8936.8,1169.4,335.5,4107.0,1176.8,1108.5,2720.1,448.5,1368.0,2919.9,417.2,3362.7,3756.2,743.0,1524.1,2514.8
2013-06-01,726.4,7582.3,5797.7,2772.0,2605.7,475.8,636.9,635.3,4048.2,306.7,1665.0,427.0,808.1,15128.3,3923.3,2808.1,1676.2,978.6,5734.1,2978.8,1956.3,4023.3,1924.9,1287.3,5266.4,11231.6,2377.3,1898.7,1635.3,2766.6,294.9,620.3,445.1,1826.3,602.0,8944.2,1176.0,336.5,4108.4,1174.6,1110.9,2723.4,448.1,1369.7,2929.4,416.9,3369.6,3757.3,741.2,1526.3,2517.1
2013-07-01,726.0,7597.2,5801.3,2760.6,2605.9,475.3,636.5,635.0,4056.3,305.3,1668.9,428.2,808.2,15157.6,3925.2,2809.5,1678.6,980.6,5739.4,2980.2,1955.1,4029.8,1924.6,1292.7,5266.2,11262.2,2382.9,1902.4,1636.8,2765.4,294.6,622.3,446.2,1827.8,602.4,8957.4,1176.5,336.1,4103.8,1176.4,1109.6,2721.5,447.1,1372.2,2924.5,417.1,3364.1,3757.4,742.5,1534.9,2520.7
2013-08-01,725.8,7616.9,5810.8,2775.4,2604.4,476.5,638.0,637.3,4066.6,306.8,1665.3,430.2,809.4,15208.5,3934.6,2815.3,1683.4,982.5,5742.2,2990.2,1958.5,4036.6,1926.0,1293.6,5274.5,11282.1,2390.1,1906.6,1639.3,2771.0,294.6,620.4,447.7,1832.9,601.9,8964.1,1180.0,336.9,4122.9,1175.8,1111.0,2724.6,449.3,1373.9,2944.6,417.5,3371.5,3761.5,744.2,1535.7,2526.3
2013-09-01,724.2,7635.5,5815.0,2787.6,2606.7,476.8,638.4,636.2,4081.7,306.3,1663.1,430.3,810.0,15224.0,3934.4,2822.1,1691.3,983.8,5746.4,2996.3,1963.3,4047.0,1925.0,1294.9,5281.3,11315.2,2396.3,1911.8,1642.3,2775.9,293.6,622.9,449.0,1836.8,604.2,8998.1,1179.0,337.6,4132.3,1178.2,1114.6,2730.3,450.4,1378.0,2945.5,418.3,3374.0,3765.8,748.4,1537.9,2532.1
2013-10-01,724.4,7653.0,5818.0,2791.5,2604.7,478.0,643.5,638.9,4089.5,307.4,1662.4,431.9,810.6,15258.1,3935.3,2821.7,1692.9,985.5,5745.9,3007.0,1965.9,4058.2,1927.1,1300.2,5285.9,11335.2,2401.8,1916.9,1641.6,2785.8,294.1,625.0,449.4,1837.9,604.9,9010.1,1181.8,336.8,4139.9,1179.5,1114.1,2732.9,450.8,1378.5,2952.1,419.1,3380.3,3761.6,745.3,1533.4,2535.5
2013-11-01,724.9,7670.9,5821.8,2792.7,2609.5,478.3,644.1,639.7,4094.0,308.2,1664.1,433.0,810.4,15311.0,3938.7,2824.4,1697.3,987.2,5748.5,3011.1,1969.0,4063.9,1929.0,1304.6,5297.3,11367.1,2407.3,1918.5,1644.1,2794.5,293.7,623.9,452.6,1840.3,603.1,9025.0,1187.3,337.3,4144.3,1179.9,1116.1,2734.6,451.2,1380.4,2966.0,420.3,3382.6,3768.6,747.5,1536.9,2543.5
2013-12-01,723.7,7689.3,5834.3,2795.6,2605.1,476.8,645.1,640.8,4101.8,308.3,1660.8,431.8,811.7,15344.3,3935.0,2828.3,1701.1,987.9,5748.1,3017.6,1963.9,4072.1,1933.1,1307.8,5300.2,11375.6,2413.3,1924.4,1639.6,2799.9,294.6,626.2,450.4,1842.0,603.7,9030.0,1188.5,337.6,4147.1,1176.2,1116.2,2733.9,451.2,1381.4,2966.4,420.0,3388.1,3763.8,747.5,1537.4,2547.6
2014-01-01,722.6,7702.3,5842.8,2793.0,2608.2,477.6,647.2,641.2,4102.2,308.5,1665.7,433.9,813.9,15382.4,3934.1,2831.0,1706.5,989.1,5753.4,3030.7,1969.8,4082.1,1930.9,1308.7,5292.9,11403.8,2423.1,1926.7,1644.1,2798.8,295.4,625.0,452.3,1841.1,602.5,9018.2,1193.4,337.5,4146.7,1180.5,1118.9,2729.1,451.6,1381.0,2944.0,421.9,3396.3,3763.9,741.1,1536.3,2547.6
2014-02-01,721.4,7723.4,5841.4,2795.7,2608.7,479.4,649.3,641.3,4088.2,308.5,1662.2,433.7,812.7,15411.1,3929.8,2833.0,1704.6,991.3,5746.9,3028.7,1971.9,4075.3,1929.3,1312.0,5300.7,11431.4,2428.0,1923.6,1645.1,2800.4,295.8,624.8,454.2,1840.4,603.5,9045.2,1198.2,337.3,4163.3,1182.1,1114.5,2736.7,452.3,1384.1,2957.3,421.8,3404.7,3759.1,742.2,1538.7,2548.9
2014-03-01,722.4,7747.5,5852.0,2794.8,2610.0,479.0,650.7,641.1,4114.3,309.3,1665.6,434.2,812.1,15449.1,3931.1,2834.8,1711.7,990.5,5760.1,3035.6,1975.6,4103.7,1933.6,1314.0,5308.8,11471.8,2435.7,1936.4,1647.0,2810.7,296.0,625.5,455.9,1845.0,603.8,9060.2,1202.8,337.8,4164.9,1183.6,1116.5,2736.7,451.1,1387.9,2964.2,421.4,3408.3,3764.7,743.0,1540.1,2551.1
2014-04-01,724.7,7781.4,5863.8,2797.2,2618.0,481.0,652.4,642.3,4133.9,308.2,1671.3,435.3,814.1,15487.0,3953.0,2837.3,1716.8,990.9,5776.5,3035.6,1977.9,4119.5,1938.9,1318.4,5322.2,11519.9,2445.8,1943.1,1650.4,2817.6,297.0,625.6,457.5,1853.2,603.1,9086.9,1208.2,338.9,4157.4,1185.8,1118.1,2749.9,452.5,1390.0,2971.7,422.5,3418.2,3781.4,745.5,1543.7,2560.5
2014-05-01,735.5,7800.8,5873.5,2810.0,2624.0,482.5,652.0,640.2,4142.6,309.5,1672.2,436.9,818.0,15524.3,3961.2,2845.4,1719.9,991.9,5786.1,3036.9,1982.0,4131.2,1939.4,1320.8,5332.1,11555.0,2453.2,1947.5,1651.2,2822.2,298.6,628.0,460.0,1853.8,605.7,9111.6,1211.9,338.7,4180.2,1188.0,1118.7,2752.7,452.5,1391.8,2980.5,422.9,3422.8,3789.3,743.7,1547.7,2558.8
2014-06-01,715.8,7821.4,5878.1,2816.0,2627.6,482.1,653.3,643.9,4143.8,310.2,1672.3,437.4,815.0,15555.0,3958.4,2850.9,1725.8,991.2,5791.0,3046.4,1983.6,4138.0,1942.7,1324.5,5342.3,11586.1,2460.8,1949.2,1654.2,2823.7,299.9,627.7,462.1,1855.5,606.3,9127.7,1213.1,337.4,4198.1,1188.5,1119.8,2752.4,453.2,1391.5,2984.2,423.2,3426.2,3790.6,749.2,1546.7,2566.9
2014-07-01,719.2,7840.2,5880.1,2818.6,2623.7,482.8,654.1,644.8,4151.2,309.6,1675.1,437.2,818.7,15562.4,3961.9,2853.3,1727.6,991.4,5789.6,3059.6,1988.3,4153.9,1943.8,1325.5,5337.5,11613.7,2465.0,1948.5,1657.4,2829.5,300.2,628.1,465.4,1860.8,604.8,9140.3,1214.9,338.5,4192.4,1188.9,1120.4,2753.1,454.5,1392.9,2978.0,424.6,3433.4,3786.0,749.0,1546.7,2569.6
2014-08-01,721.4,7864.1,5882.7,2822.9,2632.6,483.4,655.1,638.8,4157.2,310.8,1675.8,438.6,820.1,15627.8,3962.8,2865.5,1731.1,992.6,5797.9,3068.5,1992.2,4167.1,1947.4,1331.4,5356.5,11637.9,2474.0,1954.0,1659.8,2839.3,299.0,630.8,465.6,1865.3,605.5,9158.0,1221.4,337.9,4196.8,1190.8,1120.7,2758.7,455.0,1393.5,2984.5,424.9,3429.4,3788.9,749.9,1549.5,2572.8
2014-09-01,725.4,7890.5,5888.7,2821.9,2636.8,484.5,655.0,646.5,4168.0,310.1,1676.8,439.4,820.2,15668.4,3967.3,2866.0,1738.0,994.1,5804.1,3076.8,1998.3,4174.2,1951.3,1335.9,5367.1,11672.3,2482.5,1961.9,1660.8,2845.4,299.5,630.6,466.0,1865.5,606.3,9162.7,1226.5,337.5,4192.8,1194.4,1121.9,2758.3,455.6,1393.8,2985.2,425.4,3448.8,3794.1,752.9,1554.1,2578.2
2014-10-01,727.0,7907.5,5899.4,2825.8,2638.4,484.1,657.3,646.7,4179.4,310.0,1677.3,440.3,823.5,15701.0,3966.6,2867.5,1742.5,994.9,5809.2,3078.0,1998.6,4180.1,1954.0,1339.9,5374.2,11716.4,2490.5,1968.5,1664.1,2848.3,300.3,631.4,467.8,1867.7,608.0,9173.0,1229.2,338.7,4203.7,1195.5,1123.4,2767.5,453.6,1395.0,2992.9,425.6,3456.4,3792.6,753.3,1550.5,2587.2
2014-11-01,726.6,7936.6,5912.0,2830.8,2641.4,485.3,658.7,647.0,4189.1,311.1,1680.0,443.6,824.1,15745.7,3973.1,2879.0,1748.8,995.7,5817.8,3086.8,2003.8,4193.6,1955.5,1344.9,5386.4,11756.3,2495.9,1975.7,1668.0,2861.4,299.1,634.9,468.7,1870.2,606.9,9189.1,1232.3,339.1,4212.1,1198.8,1126.2,2770.4,453.5,1397.1,3004.2,424.9,3468.0,3797.0,754.1,1552.9,2596.0
2014-12-01,726.4,7962.1,5920.9,2835.9,2643.8,486.1,660.5,648.1,4198.6,310.4,1680.9,443.7,825.2,15782.0,3977.9,2874.0,1756.7,998.7,5825.8,3100.8,2007.2,4209.9,1960.1,1348.0,5395.6,11792.0,2506.9,1981.1,1672.7,2868.8,300.1,629.6,468.9,1873.4,608.7,9204.0,1237.6,339.8,4229.9,1203.1,1127.1,2774.8,455.1,1398.4,3009.3,425.9,3473.0,3801.4,754.1,1556.1,2603.8
2015-01-01,725.6,7978.7,5917.8,2833.7,2642.5,487.0,662.6,648.7,4205.4,312.4,1683.9,443.7,824.8,15814.5,3971.4,2874.9,1759.6,999.3,5812.5,3104.0,2004.5,4206.8,1958.7,1355.6,5386.4,11804.9,2514.0,1980.3,1674.8,2867.7,300.3,634.0,467.1,1876.9,608.1,9214.2,1241.9,340.6,4222.3,1202.4,1125.3,2785.2,458.9,1396.6,3014.0,426.1,3470.9,3812.5,757.7,1558.4,2606.3
2015-02-01,725.0,8000.9,5923.3,2838.7,2647.9,483.8,663.4,647.7,4214.0,311.8,1681.3,444.3,824.9,15843.6,3973.7,2877.3,1766.1,1001.6,5812.1,3109.9,2001.0,4218.1,1960.6,1360.2,5390.6,11811.6,2520.6,1985.2,1674.3,2866.5,299.9,634.4,464.9,1874.8,606.9,9217.4,1243.7,340.3,4221.2,1205.1,1126.7,2791.7,460.3,1400.5,3012.2,426.8,3463.4,3815.8,758.3,1559.2,2610.9
2015-03-01,721.8,8023.0,5924.7,2843.6,2643.0,485.0,666.1,650.2,4211.6,312.1,1681.6,444.5,825.0,15887.6,3976.1,2881.1,1768.9,1001.9,5805.0,3120.4,1994.4,4223.8,1958.1,1364.9,5390.9,11805.3,2522.7,1987.3,1668.3,2865.9,299.1,634.8,462.9,1869.9,607.8,9226.5,1246.0,340.8,4222.8,1199.3,1124.6,2788.7,460.9,1398.9,3013.9,427.3,3474.5,3808.3,758.0,1561.7,2613.8
2015-04-01,721.9,8039.4,5949.9,2851.5,2654.1,487.4,666.4,650.3,4218.8,312.0,1683.8,443.9,822.0,15914.3,3976.9,2883.0,1777.3,1003.4,5818.0,3122.5,1992.6,4224.9,1962.5,1365.2,5404.0,11808.5,2524.7,1988.6,1666.5,2880.6,298.6,635.9,458.5,1872.8,608.5,9232.9,1248.7,339.5,4226.0,1203.6,1128.9,2800.1,460.8,1395.3,3018.5,427.4,3480.5,3832.5,756.8,1558.2,2617.3
2015-05-01,723.2,8075.5,5972.1,2860.4,2666.9,490.0,669.2,654.2,4237.8,313.3,1688.3,447.4,823.5,15964.3,3992.5,2890.1,1783.8,1004.0,5834.1,3132.1,1994.9,4246.2,1969.1,1371.0,5423.4,11841.0,2533.7,1998.1,1667.1,2894.5,297.5,636.8,457.2,1882.4,610.9,9279.9,1253.7,339.9,4245.8,1210.0,1133.3,2811.4,460.9,1400.3,3031.1,428.0,3503.3,3847.7,759.7,1560.5,2625.0
2015-06-01,720.5,8101.2,5975.8,2858.6,2667.1,489.0,670.3,654.0,4243.8,312.8,1690.7,448.2,824.1,16004.4,3994.4,2890.2,1789.3,1005.9,5840.2,3146.0,1993.8,4263.6,1969.3,1375.5,5424.6,11864.6,2538.8,2003.7,1667.0,2900.0,296.2,638.2,454.3,1885.7,611.1,9292.2,1255.1,339.1,4243.3,1211.8,1132.6,2812.0,460.5,1402.3,3038.3,428.1,3502.4,3853.7,760.9,1562.0,2627.0
2015-07-01,718.8,8124.7,5981.5,2863.3,2669.8,489.7,672.4,654.6,4252.3,311.6,1685.9,448.7,824.7,16093.5,4003.3,2895.4,1789.1,1007.1,5836.8,3148.2,1997.8,4267.4,1970.6,1380.2,5432.4,11883.9,2542.7,2009.1,1668.6,2905.6,295.9,639.8,452.4,1883.7,612.1,9309.8,1258.0,339.4,4252.8,1216.0,1133.7,2818.7,461.2,1401.6,3032.9,428.6,3509.2,3869.6,765.5,1561.1,2631.9
2015-08-01,718.3,8150.4,5978.2,2864.7,2673.5,489.1,673.0,653.9,4259.7,311.9,1685.9,448.7,824.8,16141.9,4010.0,2899.8,1795.9,1009.0,5845.6,3156.8,1999.2,4278.2,1975.1,1383.8,5438.5,11902.6,2545.8,2015.0,1666.8,2911.3,296.1,643.7,451.0,1889.8,612.2,9316.4,1263.0,338.1,4255.5,1218.8,1135.5,2817.7,461.8,1401.6,3042.0,428.3,3509.2,3878.2,766.2,1559.6,2645.3
2015-09-01,718.3,8170.0,5980.9,2863.9,2674.3,490.5,676.2,655.9,4272.8,312.2,1687.9,450.3,824.3,16162.0,4011.1,2903.1,1798.5,1009.3,5845.2,3164.4,1996.8,4286.7,1976.8,1387.5,5437.4,11909.9,2553.5,2019.0,1664.9,2919.9,296.4,639.9,448.9,1891.1,612.1,9318.1,1265.4,338.5,4257.2,1221.3,1136.5,2820.0,463.5,1402.1,3044.8,428.6,3508.5,3887.4,766.7,1560.4,2647.1
2015-10-01,718.4,8209.9,5991.2,2874.6,2684.3,491.4,677.6,657.5,4284.0,313.0,1690.8,450.6,825.2,16225.2,4021.3,2907.0,1807.1,1011.3,5848.3,3168.0,1996.2,4304.4,1980.1,1393.2,5445.0,11919.0,2559.0,2026.7,1665.7,2931.3,295.2,643.7,446.9,1896.4,612.7,9345.5,1271.5,337.8,4274.1,1222.3,1140.5,2825.8,464.8,1402.9,3049.5,429.4,3521.3,3897.3,770.2,1563.6,2659.2
2015-11-01,718.8,8238.5,5992.1,2878.5,2684.8,492.3,679.5,659.4,4292.3,312.9,1691.8,452.9,826.1,16251.6,4028.9,2905.8,1810.8,1011.5,5855.2,3174.5,1994.4,4307.9,1983.6,1396.7,5449.0,11925.1,2567.0,2029.1,1665.1,2936.7,294.2,642.1,445.6,1902.2,612.5,9358.0,1276.2,337.2,4275.7,1224.9,1141.2,2831.2,465.6,1402.7,3055.2,430.0,3527.4,3902.3,771.1,1564.7,2669.6
2015-12-01,719.4,8261.9,5998.3,2879.6,2690.7,493.0,681.9,659.9,4305.5,312.3,1689.5,451.9,823.6,16286.1,4029.8,2913.7,1817.2,1013.3,5860.8,3183.4,1992.1,4324.5,1986.6,1399.5,5456.7,11941.9,2571.5,2036.5,1663.1,2944.5,293.1,645.9,443.6,1903.0,613.0,9367.4,1281.0,337.1,4287.9,1227.7,1142.8,2835.1,466.2,1403.0,3059.1,430.6,3532.5,3907.7,773.8,1566.7,2670.4
2016-01-01,714.6,8270.0,6000.4,2877.7,2685.9,491.8,682.7,660.7,4306.0,312.4,1687.2,450.6,825.5,16309.8,4026.0,2917.0,1819.8,1010.3,5854.9,3193.4,1985.5,4323.9,1988.6,1402.8,5456.6,11959.6,2576.1,2032.1,1661.9,2945.0,291.5,641.1,439.1,1902.1,614.5,9374.2,1278.6,336.7,4295.4,1225.1,1145.0,2837.8,466.0,1403.4,3059.0,429.9,3538.4,3890.3,771.8,1568.4,2671.9
2016-02-01,712.8,8293.9,6000.5,2882.7,2684.0,492.9,686.1,663.4,4313.2,312.5,1690.7,450.7,827.7,16349.6,4033.9,2921.9,1828.2,1010.7,5860.1,3205.9,1980.2,4333.1,1988.9,1408.1,5461.9,11967.2,2581.2,2037.9,1662.1,2947.9,290.1,644.3,437.4,1902.2,615.6,9382.9,1280.9,335.6,4298.1,1227.9,1146.9,2838.7,466.7,1404.7,3064.8,430.1,3543.8,3896.2,774.6,1569.0,2682.0
2016-03-01,715.5,8314.3,5998.6,2886.7,2690.1,494.4,688.9,662.9,4326.1,312.5,1696.0,451.8,825.2,16326.0,4044.0,2920.5,1832.4,1014.6,5872.9,3213.2,1978.6,4332.0,1990.2,1412.7,5468.0,11959.5,2584.2,2041.8,1657.7,2959.0,289.4,643.8,435.6,1902.9,616.4,9407.5,1283.6,335.8,4299.9,1228.9,1146.8,2843.4,467.3,1404.2,3067.1,430.7,3555.7,3904.1,775.0,1573.7,2688.1
2016-04-01,714.1,8342.3,6010.3,2900.1,2697.7,493.0,689.2,665.3,4341.1,312.1,1691.5,452.0,826.0,16428.8,4046.1,2932.5,1835.7,1015.0,5876.0,3224.5,1979.3,4355.6,1995.5,1417.6,5480.7,11978.8,2590.1,2047.2,1655.3,2963.0,288.1,645.0,436.2,1905.3,617.2,9423.4,1289.2,336.3,4326.8,1229.6,1146.0,2850.6,467.5,1406.5,3066.2,431.6,3559.5,3911.3,775.7,1574.0,2695.9
2016-05-01,719.7,8363.1,5999.6,2893.3,2694.7,492.7,690.3,664.1,4342.2,313.5,1692.8,450.9,825.6,16451.7,4044.2,2923.2,1837.8,1014.2,5871.2,3233.3,1978.2,4362.7,1994.8,1420.4,5476.2,11991.5,2585.6,2050.5,1651.1,2964.5,286.7,646.0,434.8,1906.9,617.5,9403.8,1290.4,334.7,4314.8,1230.8,1145.0,2848.4,467.3,1404.4,3063.0,431.5,3559.1,3907.5,776.7,1568.2,2701.9
2016-06-01,706.6,8370.8,5998.7,2884.3,2693.7,493.0,692.1,663.7,4346.1,312.8,1688.8,451.6,823.7,16436.9,4049.8,2920.7,1840.2,1014.6,5867.3,3235.5,1974.8,4370.6,1993.6,1423.8,5466.2,11978.7,2594.6,2051.1,1647.3,2968.1,285.8,645.5,434.2,1902.9,616.8,9416.3,1293.5,332.3,4318.9,1232.4,1141.8,2851.0,467.1,1401.4,3063.5,431.8,3551.0,3912.5,776.1,1565.1,2697.4
2016-07-01,706.7,8416.9,6014.5,2903.5,2700.8,494.0,696.9,666.3,4356.3,314.6,1694.0,453.8,825.7,16519.6,4068.7,2932.7,1844.8,1017.0,5890.9,3247.7,1978.9,4381.3,1999.7,1433.2,5486.6,12030.8,2607.4,2060.8,1651.4,2979.1,285.1,649.3,436.7,1913.9,618.9,9451.3,1304.9,333.2,4336.3,1235.6,1148.1,2856.3,467.5,1405.4,3078.9,433.9,3580.5,3915.7,777.4,1571.0,2717.3
2016-08-01,706.7,8429.3,6013.2,2910.5,2706.2,493.9,698.3,666.4,4359.5,313.3,1693.5,453.5,825.2,16531.4,4071.4,2939.1,1848.7,1015.9,5888.8,3254.3,1967.5,4388.6,1999.8,1434.0,5484.1,12041.0,2611.7,2063.1,1652.2,2985.0,284.2,652.6,436.1,1914.0,619.4,9455.3,1307.1,332.4,4332.1,1236.0,1146.6,2859.1,468.4,1402.7,3078.1,432.9,3583.4,3922.0,777.1,1570.6,2718.8
2016-09-01,707.9,8469.5,6025.9,2912.7,2715.7,494.1,700.5,670.1,4375.5,314.5,1693.1,453.7,827.2,16564.6,4082.5,2936.0,1854.4,1020.0,5903.4,3265.0,1973.9,4406.5,2005.6,1438.7,5500.9,12066.3,2620.2,2069.2,1651.2,2993.6,282.7,651.1,435.6,1913.7,618.6,9468.2,1310.8,330.5,4347.5,1238.7,1148.1,2860.7,469.6,1406.7,3088.8,433.4,3585.2,3927.8,778.3,1574.6,2729.8
2016-10-01,707.1,8467.2,6032.0,2910.1,2712.9,494.7,700.0,668.5,4371.2,313.9,1693.8,453.3,823.4,16587.0,4080.0,2935.3,1858.3,1018.2,5901.6,3264.9,1969.8,4405.8,2002.3,1438.7,5496.8,12063.4,2617.8,2062.3,1648.9,2994.1,282.8,649.9,434.1,1914.0,619.0,9466.5,1311.5,331.2,4343.3,1238.2,1147.7,2863.3,469.1,1406.1,3084.3,433.0,3580.3,3929.9,779.6,1573.3,2731.4
2016-11-01,717.7,8480.4,6033.5,2911.7,2718.7,494.3,702.5,669.3,4384.5,313.7,1693.3,453.9,823.2,16611.2,4084.2,2944.3,1864.7,1016.0,5901.3,3274.6,1970.4,4418.6,2000.5,1439.7,5505.4,12077.0,2623.2,2071.7,1649.2,2995.2,283.0,651.8,433.4,1909.8,621.1,9471.5,1314.1,331.0,4355.4,1238.5,1148.0,2863.9,470.3,1405.9,3088.6,433.3,3586.4,3935.0,780.5,1571.0,2732.0
2016-12-01,709.3,8496.5,6029.3,2910.2,2721.0,494.9,703.2,669.3,4391.9,313.8,1695.1,454.2,826.2,16629.7,4089.3,2933.0,1863.3,1014.5,5903.5,3278.9,1970.3,4424.9,2003.5,1441.4,5500.1,12092.9,2626.0,2076.5,1648.0,3002.1,282.0,650.8,431.5,1914.0,620.2,9491.4,1316.8,331.0,4350.6,1239.3,1148.9,2866.2,470.1,1404.9,3086.6,433.0,3591.3,3934.7,781.9,1571.1,2738.0
2017-01-01,710.6,8522.5,6023.7,2927.9,2721.6,495.6,706.1,669.5,4383.9,314.9,1697.5,456.3,825.2,16635.7,4093.4,2940.2,1854.2,1016.7,5915.0,3279.8,1971.2,4419.5,2009.3,1447.8,5514.5,12130.8,2626.9,2078.0,1648.1,3000.0,282.3,652.6,431.5,1915.1,621.6,9513.6,1323.1,330.0,4365.4,1240.2,1148.9,2868.6,470.3,1400.8,3090.8,432.8,3595.6,3936.4,781.8,1567.9,2741.4
2017-02-01,711.5,8528.1,6035.5,2930.2,2726.6,495.6,706.5,669.6,4394.4,313.1,1695.7,455.8,825.5,16673.2,4097.2,2941.7,1870.0,1019.1,5921.1,3290.0,1979.0,4425.6,2012.3,1450.6,5514.9,12143.7,2636.2,2083.4,1650.4,3009.8,282.6,653.2,432.1,1918.7,620.3,9522.0,1327.6,330.4,4362.6,1243.5,1150.7,2878.8,470.4,1406.2,3093.6,432.8,3596.0,3946.6,781.7,1571.7,2749.3
2017-03-01,711.9,8545.1,6040.9,2938.8,2727.5,495.6,710.2,670.8,4403.4,314.3,1696.3,456.2,827.4,16714.5,4097.1,2946.4,1876.0,1019.4,5916.0,3299.2,1975.4,4438.0,2016.0,1456.6,5519.5,12185.5,2645.9,2090.1,1654.3,3008.9,282.9,654.4,432.6,1919.7,622.7,9520.0,1336.8,329.9,4367.6,1245.1,1151.5,2878.0,472.1,1408.0,3098.9,433.1,3602.0,3948.3,784.6,1572.2,2757.4
2017-04-01,709.0,8558.4,6042.6,2933.9,2727.6,496.9,710.1,672.7,4407.9,315.0,1694.5,455.6,828.6,16742.6,4097.5,2948.2,1880.9,1019.2,5927.1,3306.8,1973.5,4440.9,2012.5,1458.2,5520.8,12194.3,2647.7,2086.4,1658.1,3014.0,282.9,655.4,435.2,1918.4,621.7,9520.6,1332.3,329.3,4373.5,1247.2,1151.0,2875.2,472.5,1398.7,3101.9,435.1,3606.5,3951.5,783.4,1573.8,2765.9
2017-05-01,709.3,8576.6,6047.7,2930.4,2728.5,497.3,712.6,672.6,4414.6,314.9,1697.0,454.4,827.3,16798.5,4111.1,2951.3,1884.2,1017.3,5934.9,3313.5,1977.7,4447.1,2016.3,1461.0,5520.9,12216.8,2651.0,2091.1,1658.5,3014.0,284.2,655.0,434.2,1917.5,621.5,9542.5,1336.2,330.0,4378.0,1246.7,1150.0,2875.3,472.8,1398.0,3104.4,433.8,3608.4,3954.2,783.8,1569.7,2768.4
2017-06-01,708.1,8593.9,6061.2,2938.7,2732.7,498.3,715.6,673.4,4425.9,316.7,1698.6,456.3,831.1,16841.0,4120.3,2955.2,1891.1,1019.1,5936.2,3323.6,1978.1,4463.6,2018.6,1466.0,5527.8,12242.0,2656.5,2096.1,1666.8,3020.1,284.1,655.7,433.4,1920.8,623.7,9560.5,1337.8,330.0,4382.2,1249.3,1151.4,2885.5,473.7,1399.4,3112.8,433.9,3614.8,3960.7,783.7,1573.0,2778.6
